Format Version,1.23,Take Name,Take 2023-12-12 11.00.19 AM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-12-12 11.00.19.349 ,Total Frames in Take,1430,Total Exported Frames,1430,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,mano,mano,mano,mano,mano,mano,mano,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"7D898DEB935011EE83E6B7EAD028669D","7D898DEB935011EE83E6B7EAD028669D","7D898DEB935011EE83E6B7EAD028669D","7D898DEB935011EE83E6B7EAD028669D","7D898DEB935011EE83E6B7EAD028669D","7D898DEB935011EE83E6B7EAD028669D","7D898DEB935011EE83E6B7EAD028669D","21EC515A98D511EE83E6B7EAD028669D","21EC515A98D511EE83E6B7EAD028669D","21EC515A98D511EE83E6B7EAD028669D","21EC515A98D511EE83E6B7EAD028669D","21EC515A98D511EE83E6B7EAD028669D","21EC515A98D511EE83E6B7EAD028669D","21EC515A98D511EE83E6B7EAD028669D"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
846,8.460000,,,,,,,,,,,,,,
847,8.470000,,,,,,,,0.108677,-0.005303,-0.069036,-0.991663,1.578519,-0.323893,-0.967484
848,8.480000,,,,,,,,0.105264,-0.005245,-0.074607,-0.991628,1.580442,-0.322544,-0.966583
849,8.490000,,,,,,,,0.108146,0.003225,-0.075100,-0.991289,1.582883,-0.321591,-0.965636
850,8.500000,,,,,,,,0.119798,0.003022,-0.076165,-0.989868,1.585553,-0.319762,-0.964997
851,8.510000,,,,,,,,0.112644,0.002675,-0.082485,-0.990202,1.587830,-0.317717,-0.963970
852,8.520000,,,,,,,,0.116314,0.000201,-0.081440,-0.989868,1.590143,-0.316604,-0.963324
853,8.530000,,,,,,,,0.117992,0.001538,-0.081924,-0.989628,1.592470,-0.315376,-0.962315
854,8.540000,,,,,,,,0.110104,-0.006719,-0.090420,-0.989776,1.595027,-0.313448,-0.961721
855,8.550000,,,,,,,,0.117662,0.003077,-0.083065,-0.989569,1.597891,-0.312602,-0.960562
856,8.560000,,,,,,,,0.119094,0.002894,-0.083646,-0.989349,1.600639,-0.311220,-0.959666
857,8.570000,,,,,,,,0.119097,0.000806,-0.086009,-0.989150,1.603215,-0.309998,-0.958813
858,8.580000,,,,,,,,0.112551,-0.005204,-0.091841,-0.989379,1.605825,-0.307944,-0.958069
859,8.590000,,,,,,,,0.114394,-0.005044,-0.094493,-0.988918,1.608575,-0.306838,-0.957082
860,8.600000,,,,,,,,0.125416,0.006662,-0.087884,-0.988182,1.611859,-0.305908,-0.955879
861,8.610000,,,,,,,,0.117468,-0.001999,-0.097103,-0.988316,1.614640,-0.303717,-0.955145
862,8.620000,,,,,,,,0.119161,-0.002043,-0.097267,-0.988097,1.617377,-0.302436,-0.954149
863,8.630000,,,,,,,,0.118714,0.003415,-0.100560,-0.987817,1.620345,-0.301176,-0.953207
864,8.640000,,,,,,,,0.108594,-0.011980,-0.108314,-0.988095,1.623277,-0.298867,-0.952592
865,8.650000,,,,,,,,0.116676,0.005842,-0.100506,-0.988054,1.626783,-0.297754,-0.950932
866,8.660000,,,,,,,,0.118667,0.009849,-0.101195,-0.987715,1.629754,-0.296340,-0.949670
867,8.670000,,,,,,,,0.108559,0.002777,-0.110636,-0.987910,1.632755,-0.294073,-0.948927
868,8.680000,,,,,,,,0.110505,0.004660,-0.110053,-0.987753,1.635887,-0.292589,-0.947591
869,8.690000,,,,,,,,0.114597,0.006091,-0.106861,-0.987629,1.639323,-0.290952,-0.946170
870,8.700000,,,,,,,,0.115913,0.003516,-0.109718,-0.987175,1.642490,-0.289117,-0.944945
871,8.710000,,,,,,,,0.121280,0.004883,-0.107844,-0.986730,1.645603,-0.287631,-0.943577
872,8.720000,,,,,,,,0.114163,-0.012775,-0.121991,-0.985861,1.648243,-0.285401,-0.943016
873,8.730000,,,,,,,,0.112620,-0.007959,-0.122772,-0.985992,1.651376,-0.283502,-0.940968
874,8.740000,,,,,,,,0.120678,-0.014506,-0.122844,-0.984955,1.654786,-0.281711,-0.940368
875,8.750000,,,,,,,,0.122939,-0.017299,-0.125550,-0.984289,1.657812,-0.279595,-0.938820
876,8.760000,,,,,,,,0.119949,-0.013691,-0.124929,-0.984793,1.660967,-0.277600,-0.937050
877,8.770000,,,,,,,,,,,,,,
878,8.780000,,,,,,,,,,,,,,
879,8.790000,,,,,,,,0.132135,-0.022555,-0.127632,-0.982722,1.670276,-0.271478,-0.933123
880,8.800000,,,,,,,,0.131188,-0.019973,-0.129309,-0.982685,1.673295,-0.269559,-0.932074
881,8.810000,,,,,,,,0.137312,-0.034543,-0.129808,-0.981378,1.675690,-0.267846,-0.931040
882,8.820000,,,,,,,,0.139533,-0.027589,-0.127100,-0.981639,1.678944,-0.265731,-0.929359
883,8.830000,,,,,,,,0.136735,-0.025198,-0.130082,-0.981706,1.682026,-0.263533,-0.928597
884,8.840000,,,,,,,,,,,,,,
885,8.850000,,,,,,,,0.141011,-0.033857,-0.129988,-0.980853,1.687904,-0.259029,-0.926774
886,8.860000,,,,,,,,0.144837,-0.031604,-0.130578,-0.980292,1.690881,-0.257016,-0.925834
887,8.870000,,,,,,,,0.143622,-0.031639,-0.131109,-0.980399,1.693645,-0.254805,-0.924646
888,8.880000,,,,,,,,0.145756,-0.030903,-0.132963,-0.979858,1.696518,-0.252617,-0.923497
889,8.890000,,,,,,,,0.145436,-0.031832,-0.134740,-0.979633,1.699161,-0.250567,-0.922605
890,8.900000,,,,,,,,,,,,,,
891,8.910000,,,,,,,,,,,,,,
892,8.920000,,,,,,,,0.153906,-0.031684,-0.140549,-0.977525,1.706657,-0.244228,-0.919578
893,8.930000,,,,,,,,0.150744,-0.031645,-0.142708,-0.977706,1.709405,-0.241904,-0.918413
894,8.940000,,,,,,,,0.154917,-0.029375,-0.143415,-0.977021,1.711960,-0.239747,-0.917597
895,8.950000,,,,,,,,0.154915,-0.031221,-0.145006,-0.976729,1.713920,-0.237830,-0.916507
896,8.960000,,,,,,,,0.156655,-0.031151,-0.145178,-0.976428,1.716212,-0.235913,-0.915600
897,8.970000,,,,,,,,0.157102,-0.030004,-0.145840,-0.976294,1.718534,-0.233799,-0.914792
898,8.980000,,,,,,,,0.158005,-0.027391,-0.146767,-0.976086,1.720752,-0.232028,-0.913891
899,8.990000,,,,,,,,0.157909,-0.027470,-0.148780,-0.975794,1.723047,-0.229990,-0.913178
900,9.000000,,,,,,,,0.160566,-0.026390,-0.147770,-0.975544,1.725364,-0.228078,-0.912375
901,9.010000,,,,,,,,0.159457,-0.023670,-0.150955,-0.975308,1.727286,-0.226352,-0.911324
902,9.020000,,,,,,,,,,,,,,
903,9.030000,,,,,,,,0.158344,-0.021055,-0.155926,-0.974767,1.731423,-0.222241,-0.909571
904,9.040000,,,,,,,,0.160419,-0.020164,-0.157599,-0.974178,1.733539,-0.220475,-0.909033
905,9.050000,,,,,,,,,,,,,,
906,9.060000,,,,,,,,0.161927,-0.017537,-0.160443,-0.973514,1.737189,-0.217507,-0.907563
907,9.070000,,,,,,,,0.160967,-0.016182,-0.163366,-0.973211,1.738615,-0.215948,-0.906857
908,9.080000,,,,,,,,0.159874,-0.017717,-0.163007,-0.973425,1.740919,-0.214096,-0.906597
909,9.090000,,,,,,,,0.160434,-0.016442,-0.163376,-0.973293,1.742638,-0.212587,-0.905852
910,9.100000,,,,,,,,0.162176,-0.016071,-0.162332,-0.973185,1.743958,-0.211767,-0.904990
911,9.110000,,,,,,,,0.156092,-0.010248,-0.165028,-0.973805,1.745614,-0.209788,-0.904032
912,9.120000,,,,,,,,0.153248,-0.010048,-0.166637,-0.973985,1.747139,-0.207967,-0.903844
913,9.130000,,,,,,,,0.156934,-0.007880,-0.166373,-0.973463,1.748684,-0.206599,-0.903096
914,9.140000,,,,,,,,0.158097,-0.008021,-0.165345,-0.973449,1.750082,-0.205555,-0.902733
915,9.150000,,,,,,,,0.150996,0.006658,-0.163203,-0.974946,1.751290,-0.204322,-0.901532
916,9.160000,,,,,,,,0.156059,-0.005413,-0.169010,-0.973166,1.752667,-0.202976,-0.901140
917,9.170000,,,,,,,,0.157143,-0.001884,-0.169930,-0.972844,1.753987,-0.201912,-0.900531
918,9.180000,,,,,,,,,,,,,,
919,9.190000,,,,,,,,0.158707,-0.002160,-0.171335,-0.972344,1.756694,-0.199496,-0.900014
920,9.200000,,,,,,,,0.161022,0.001878,-0.169522,-0.972281,1.758082,-0.198541,-0.899572
921,9.210000,,,,,,,,0.162729,0.004489,-0.168362,-0.972190,1.759170,-0.197632,-0.899100
922,9.220000,,,,,,,,0.159980,0.002961,-0.169670,-0.972425,1.760215,-0.196577,-0.898978
923,9.230000,,,,,,,,0.161608,0.007041,-0.168687,-0.972305,1.761350,-0.195749,-0.898848
924,9.240000,,,,,,,,,,,,,,
925,9.250000,,,,,,,,,,,,,,
926,9.260000,,,,,,,,,,,,,,
927,9.270000,,,,,,,,,,,,,,
928,9.280000,,,,,,,,,,,,,,
929,9.290000,,,,,,,,,,,,,,
930,9.300000,,,,,,,,,,,,,,
931,9.310000,,,,,,,,,,,,,,
932,9.320000,,,,,,,,,,,,,,
933,9.330000,,,,,,,,,,,,,,
934,9.340000,,,,,,,,,,,,,,
935,9.350000,,,,,,,,,,,,,,
936,9.360000,,,,,,,,,,,,,,
937,9.370000,,,,,,,,,,,,,,
938,9.380000,,,,,,,,,,,,,,
939,9.390000,,,,,,,,,,,,,,
940,9.400000,,,,,,,,0.188366,0.030242,-0.138280,-0.971845,1.772825,-0.191260,-0.902123
941,9.410000,,,,,,,,,,,,,,
942,9.420000,,,,,,,,,,,,,,
943,9.430000,,,,,,,,,,,,,,
944,9.440000,,,,,,,,,,,,,,
945,9.450000,,,,,,,,,,,,,,
946,9.460000,,,,,,,,,,,,,,
947,9.470000,,,,,,,,,,,,,,
948,9.480000,,,,,,,,,,,,,,
949,9.490000,,,,,,,,,,,,,,
950,9.500000,,,,,,,,,,,,,,
951,9.510000,,,,,,,,,,,,,,
952,9.520000,,,,,,,,,,,,,,
953,9.530000,,,,,,,,,,,,,,
954,9.540000,,,,,,,,,,,,,,
955,9.550000,,,,,,,,,,,,,,
956,9.560000,,,,,,,,,,,,,,
957,9.570000,,,,,,,,,,,,,,
958,9.580000,,,,,,,,,,,,,,
959,9.590000,,,,,,,,,,,,,,
960,9.600000,,,,,,,,,,,,,,
961,9.610000,,,,,,,,0.140780,-0.030829,-0.176177,-0.973752,1.770605,-0.193750,-0.910202
962,9.620000,,,,,,,,0.141579,-0.022895,-0.173347,-0.974362,1.770729,-0.194082,-0.910173
963,9.630000,,,,,,,,,,,,,,
964,9.640000,,,,,,,,,,,,,,
965,9.650000,,,,,,,,,,,,,,
966,9.660000,,,,,,,,,,,,,,
967,9.670000,,,,,,,,,,,,,,
968,9.680000,,,,,,,,,,,,,,
969,9.690000,,,,,,,,,,,,,,
970,9.700000,,,,,,,,,,,,,,
971,9.710000,,,,,,,,,,,,,,
972,9.720000,,,,,,,,,,,,,,
973,9.730000,,,,,,,,,,,,,,
974,9.740000,,,,,,,,,,,,,,
975,9.750000,,,,,,,,,,,,,,
976,9.760000,,,,,,,,,,,,,,
977,9.770000,,,,,,,,,,,,,,
978,9.780000,,,,,,,,,,,,,,
979,9.790000,,,,,,,,,,,,,,
980,9.800000,,,,,,,,,,,,,,
981,9.810000,,,,,,,,,,,,,,
982,9.820000,,,,,,,,,,,,,,
983,9.830000,,,,,,,,,,,,,,
984,9.840000,,,,,,,,,,,,,,
985,9.850000,,,,,,,,0.168494,0.039360,-0.151061,-0.973263,1.766642,-0.200415,-0.909149
986,9.860000,,,,,,,,0.146991,0.016613,-0.167753,-0.974668,1.764893,-0.200061,-0.909234
987,9.870000,,,,,,,,0.143150,0.018657,-0.169516,-0.974897,1.764525,-0.199922,-0.909079
988,9.880000,,,,,,,,0.144649,0.019646,-0.169153,-0.974720,1.764105,-0.200254,-0.909096
989,9.890000,,,,,,,,0.145319,0.020676,-0.169086,-0.974610,1.763701,-0.200596,-0.909113
990,9.900000,,,,,,,,0.177881,0.053811,-0.141650,-0.972316,1.764765,-0.202809,-0.908703
991,9.910000,,,,,,,,0.147220,0.018938,-0.167568,-0.974622,1.762807,-0.201293,-0.909259
992,9.920000,,,,,,,,0.142078,0.020599,-0.170461,-0.974850,1.761739,-0.202095,-0.908945
993,9.930000,,,,,,,,0.143734,0.020065,-0.169253,-0.974829,1.761280,-0.202473,-0.909049
994,9.940000,,,,,,,,0.149632,0.017263,-0.166395,-0.974487,1.760748,-0.202966,-0.909305
995,9.950000,,,,,,,,0.154030,0.014507,-0.164083,-0.974239,1.760249,-0.203614,-0.909567
996,9.960000,,,,,,,,0.146683,0.015818,-0.166402,-0.974959,1.759987,-0.203131,-0.909701
997,9.970000,,,,,,,,0.131123,-0.008134,-0.178376,-0.975153,1.758165,-0.203359,-0.910426
998,9.980000,,,,,,,,0.129861,-0.008706,-0.178492,-0.975295,1.757486,-0.203845,-0.910505
999,9.990000,,,,,,,,0.143757,0.018227,-0.165612,-0.975487,1.758051,-0.204548,-0.909884
1000,10.000000,,,,,,,,0.175274,0.050912,-0.138272,-0.973431,1.758555,-0.207352,-0.909175
1001,10.010000,,,,,,,,0.141901,0.026418,-0.163275,-0.975965,1.756136,-0.206690,-0.909199
1002,10.020000,,,,,,,,0.139575,0.017360,-0.166158,-0.976017,1.755427,-0.206690,-0.909825
1003,10.030000,,,,,,,,0.141896,0.017706,-0.164813,-0.975904,1.754757,-0.207329,-0.910016
1004,10.040000,,,,,,,,0.143972,0.017887,-0.163212,-0.975866,1.754061,-0.208087,-0.910192
1005,10.050000,,,,,,,,0.144580,0.016587,-0.162736,-0.975878,1.753293,-0.209050,-0.910363
1006,10.060000,,,,,,,,0.146492,0.016688,-0.160272,-0.975999,1.752422,-0.209914,-0.910395
1007,10.070000,,,,,,,,0.170583,0.048249,-0.138083,-0.974426,1.752699,-0.212213,-0.909948
1008,10.080000,,,,,,,,0.181869,0.066443,-0.125490,-0.973017,1.752302,-0.213872,-0.909508
1009,10.090000,,,,,,,,0.178313,0.063140,-0.126664,-0.973742,1.751242,-0.214452,-0.909672
1010,10.100000,,,,,,,,0.125373,-0.003994,-0.173176,-0.976870,1.747784,-0.212237,-0.911622
1011,10.110000,,,,,,,,0.122462,-0.008936,-0.174753,-0.976926,1.746575,-0.212997,-0.911840
1012,10.120000,,,,,,,,,,,,,,
1013,10.130000,,,,,,,,0.124608,-0.004020,-0.169187,-0.977667,1.744896,-0.214900,-0.911988
1014,10.140000,,,,,,,,0.122626,-0.004652,-0.169365,-0.977884,1.744013,-0.215608,-0.912240
1015,10.150000,,,,,,,,0.126476,-0.000039,-0.165016,-0.978148,1.743117,-0.216601,-0.912271
1016,10.160000,,,,,,,,0.168967,0.055407,-0.127432,-0.975777,1.744382,-0.219725,-0.911084
1017,10.170000,,,,,,,,0.139768,0.026531,-0.150654,-0.978297,1.742199,-0.218777,-0.911855
1018,10.180000,,,,,,,,0.170583,0.060258,-0.124675,-0.975565,1.742314,-0.221616,-0.911556
1019,10.190000,,,,,,,,0.111150,-0.012666,-0.173688,-0.978426,1.738381,-0.219381,-0.913795
1020,10.200000,,,,,,,,0.118345,-0.004819,-0.165938,-0.978997,1.737739,-0.220619,-0.913839
1021,10.210000,,,,,,,,0.121405,-0.001952,-0.162136,-0.979270,1.736870,-0.221773,-0.914106
1022,10.220000,,,,,,,,0.126217,0.011411,-0.153736,-0.979951,1.736275,-0.223012,-0.914287
1023,10.230000,,,,,,,,0.121840,-0.001120,-0.158821,-0.979760,1.734741,-0.223636,-0.914771
1024,10.240000,,,,,,,,,,,,,,
1025,10.250000,,,,,,,,,,,,,,
1026,10.260000,,,,,,,,,,,,,,
1027,10.270000,,,,,,,,0.126437,0.031030,-0.141271,-0.981373,1.730808,-0.228105,-0.915072
1028,10.280000,,,,,,,,0.129710,0.031343,-0.137053,-0.981534,1.729729,-0.229123,-0.915627
1029,10.290000,,,,,,,,0.159930,0.056606,-0.115124,-0.978756,1.729834,-0.231280,-0.915866
1030,10.300000,,,,,,,,0.112932,-0.002627,-0.156600,-0.981181,1.726171,-0.229792,-0.917721
1031,10.310000,,,,,,,,0.109906,-0.002786,-0.156649,-0.981516,1.724863,-0.230798,-0.918130
1032,10.320000,,,,,,,,,,,,,,
1033,10.330000,,,,,,,,0.125828,0.025647,-0.134756,-0.982523,1.723407,-0.233740,-0.918120
1034,10.340000,,,,,,,,0.128019,0.031973,-0.131887,-0.982443,1.722236,-0.234600,-0.918448
1035,10.350000,,,,,,,,,,,,,,
1036,10.360000,,,,,,,,,,,,,,
1037,10.370000,,,,,,,,0.124291,0.021837,-0.122566,-0.984405,1.718212,-0.238524,-0.919517
1038,10.380000,,,,,,,,,,,,,,
1039,10.390000,,,,,,,,,,,,,,
1040,10.400000,,,,,,,,0.107274,0.001030,-0.136776,-0.984776,1.713032,-0.240903,-0.922156
1041,10.410000,,,,,,,,0.102329,-0.007297,-0.142957,-0.984398,1.711187,-0.241587,-0.923040
1042,10.420000,,,,,,,,0.102533,-0.004203,-0.146813,-0.983827,1.709193,-0.242491,-0.924105
1043,10.430000,,,,,,,,,,,,,,
1044,10.440000,,,,,,,,0.110714,0.002529,-0.135052,-0.984630,1.706574,-0.245404,-0.924895
1045,10.450000,,,,,,,,0.111535,0.005213,-0.134586,-0.984591,1.705040,-0.246691,-0.925633
1046,10.460000,,,,,,,,0.096009,-0.012584,-0.135338,-0.986057,1.703670,-0.247662,-0.926462
1047,10.470000,,,,,,,,,,,,,,
1048,10.480000,,,,,,,,0.126243,0.025726,-0.104537,-0.986140,1.702000,-0.251661,-0.926453
1049,10.490000,,,,,,,,0.118721,0.022540,-0.110737,-0.986476,1.700770,-0.251912,-0.927351
1050,10.500000,,,,,,,,0.127160,0.025936,-0.105659,-0.985897,1.699109,-0.253721,-0.928201
1051,10.510000,,,,,,,,0.124518,0.024464,-0.104626,-0.986382,1.697718,-0.254691,-0.928821
1052,10.520000,,,,,,,,0.115039,0.023304,-0.109743,-0.987005,1.695893,-0.255220,-0.929131
1053,10.530000,,,,,,,,0.125899,0.026831,-0.100247,-0.986600,1.694388,-0.257164,-0.930135
1054,10.540000,,,,,,,,0.121057,0.022948,-0.103298,-0.986989,1.692434,-0.258155,-0.930811
1055,10.550000,,,,,,,,0.116018,0.018639,-0.106619,-0.987332,1.690638,-0.259066,-0.931727
1056,10.560000,,,,,,,,0.123588,0.026700,-0.100526,-0.986868,1.688772,-0.261056,-0.931531
1057,10.570000,,,,,,,,0.124864,0.026482,-0.103256,-0.986431,1.687047,-0.261891,-0.932898
1058,10.580000,,,,,,,,0.118187,0.027067,-0.098265,-0.987747,1.685516,-0.263239,-0.932857
1059,10.590000,,,,,,,,0.124578,0.034333,-0.091658,-0.987370,1.683814,-0.264867,-0.932996
1060,10.600000,,,,,,,,0.125610,0.037387,-0.096419,-0.986675,1.681650,-0.266187,-0.934461
1061,10.610000,,,,,,,,0.130111,0.036698,-0.094420,-0.986311,1.679988,-0.267576,-0.935099
1062,10.620000,,,,,,,,0.129221,0.032571,-0.095643,-0.986455,1.678271,-0.268799,-0.935986
1063,10.630000,,,,,,,,0.121261,0.026187,-0.100110,-0.987212,1.676626,-0.269670,-0.937477
1064,10.640000,,,,,,,,0.129590,0.038073,-0.090445,-0.986700,1.675050,-0.271839,-0.937904
1065,10.650000,,,,,,,,0.125333,0.028398,-0.094486,-0.987197,1.673127,-0.272682,-0.938943
1066,10.660000,,,,,,,,0.129460,0.029812,-0.091285,-0.986924,1.671163,-0.274372,-0.939519
1067,10.670000,,,,,,,,0.125755,0.031993,-0.090174,-0.987437,1.669337,-0.275773,-0.940252
1068,10.680000,,,,,,,,0.123828,0.026456,-0.090854,-0.987781,1.667796,-0.276703,-0.941451
1069,10.690000,,,,,,,,0.124218,0.028760,-0.088129,-0.987915,1.666114,-0.278131,-0.942214
1070,10.700000,,,,,,,,0.121250,0.025644,-0.087053,-0.988465,1.664302,-0.279413,-0.943180
1071,10.710000,,,,,,,,0.124845,0.031146,-0.084846,-0.988051,1.662732,-0.281126,-0.943696
1072,10.720000,,,,,,,,0.123220,0.028308,-0.082169,-0.988567,1.660855,-0.282326,-0.944651
1073,10.730000,,,,,,,,0.120041,0.025111,-0.086180,-0.988703,1.659019,-0.283642,-0.945536
1074,10.740000,,,,,,,,0.119997,0.022822,-0.082472,-0.989080,1.657187,-0.284843,-0.946327
1075,10.750000,,,,,,,,0.114184,0.022972,-0.087522,-0.989330,1.655777,-0.285875,-0.947230
1076,10.760000,,,,,,,,0.122793,0.020203,-0.082207,-0.988815,1.653329,-0.288289,-0.948236
1077,10.770000,,,,,,,,0.118389,0.020568,-0.079763,-0.989545,1.651670,-0.289306,-0.948773
1078,10.780000,,,,,,,,0.115545,0.024946,-0.083721,-0.989453,1.650295,-0.290307,-0.949473
1079,10.790000,,,,,,,,0.116022,0.032994,-0.081446,-0.989352,1.648391,-0.292163,-0.950046
1080,10.800000,,,,,,,,0.116678,0.029465,-0.079809,-0.989519,1.646702,-0.293011,-0.950489
1081,10.810000,,,,,,,,0.116873,0.032258,-0.076300,-0.989686,1.644522,-0.294519,-0.951190
1082,10.820000,,,,,,,,0.111560,0.026303,-0.080546,-0.990139,1.642649,-0.295557,-0.951932
1083,10.830000,,,,,,,,0.110672,0.032442,-0.080578,-0.990054,1.640790,-0.297609,-0.952920
1084,10.840000,,,,,,,,,,,,,,
1085,10.850000,,,,,,,,0.109639,0.027940,-0.074840,-0.990756,1.636648,-0.300450,-0.954005
1086,10.860000,,,,,,,,0.119696,0.029473,-0.067271,-0.990090,1.634368,-0.301800,-0.954035
1087,10.870000,,,,,,,,0.116581,0.029517,-0.071448,-0.990168,1.632331,-0.303111,-0.954816
1088,10.880000,,,,,,,,,,,,,,
1089,10.890000,,,,,,,,0.080366,0.004699,-0.095468,-0.992172,1.627183,-0.304156,-0.957168
1090,10.900000,,,,,,,,0.080923,0.009397,-0.090889,-0.992523,1.625365,-0.305398,-0.957515
1091,10.910000,,,,,,,,0.080011,0.009520,-0.088276,-0.992832,1.623479,-0.306629,-0.958014
1092,10.920000,,,,,,,,0.075500,0.009475,-0.091743,-0.992871,1.621322,-0.307670,-0.958608
1093,10.930000,,,,,,,,0.076248,0.012831,-0.089930,-0.992942,1.619277,-0.309401,-0.959168
1094,10.940000,,,,,,,,0.082719,0.017184,-0.082594,-0.992996,1.617746,-0.311022,-0.959197
1095,10.950000,,,,,,,,0.078358,0.014077,-0.086404,-0.993074,1.615601,-0.311869,-0.959940
1096,10.960000,,,,,,,,0.103011,0.039060,-0.065067,-0.991781,1.614166,-0.314951,-0.959485
1097,10.970000,,,,,,,,,,,,,,
1098,10.980000,,,,,,,,0.086198,0.017776,-0.073812,-0.993381,1.609824,-0.317132,-0.961510
1099,10.990000,,,,,,,,0.073502,0.000524,-0.083280,-0.993812,1.607298,-0.317902,-0.962129
1100,11.000000,,,,,,,,0.104343,0.042119,-0.057566,-0.991980,1.606835,-0.320230,-0.961603
1101,11.010000,,,,,,,,0.076714,0.008200,-0.078494,-0.993925,1.603313,-0.320295,-0.962563
1102,11.020000,,,,,,,,0.113247,0.044636,-0.043120,-0.991627,1.603447,-0.323673,-0.962751
1103,11.030000,,,,,,,,,,,,,,
1104,11.040000,,,,,,,,,,,,,,
1105,11.050000,,,,,,,,,,,,,,
1106,11.060000,,,,,,,,0.109866,0.031009,-0.043155,-0.992525,1.595466,-0.329561,-0.964613
1107,11.070000,,,,,,,,,,,,,,
1108,11.080000,,,,,,,,,,,,,,
1109,11.090000,,,,,,,,,,,,,,
1110,11.100000,,,,,,,,,,,,,,
1111,11.110000,,,,,,,,0.073646,0.004626,-0.066036,-0.995085,1.585754,-0.333694,-0.965893
1112,11.120000,,,,,,,,0.105535,0.052447,-0.045270,-0.991999,1.585398,-0.335490,-0.964854
1113,11.130000,,,,,,,,,,,,,,
1114,11.140000,,,,,,,,,,,,,,
1115,11.150000,,,,,,,,,,,,,,
1116,11.160000,,,,,,,,0.081530,0.022113,-0.061616,-0.994519,1.578299,-0.338992,-0.966602
1117,11.170000,,,,,,,,,,,,,,
1118,11.180000,,,,,,,,0.081465,0.022201,-0.064528,-0.994337,1.575191,-0.341514,-0.966969
1119,11.190000,,,,,,,,,,,,,,
1120,11.200000,,,,,,,,0.076876,0.014057,-0.079982,-0.993728,1.571040,-0.343074,-0.967355
1121,11.210000,,,,,,,,0.102395,0.048769,-0.042607,-0.992634,1.571565,-0.346444,-0.966917
1122,11.220000,,,,,,,,,,,,,,
1123,11.230000,,,,,,,,0.079654,0.018791,-0.073411,-0.993938,1.567133,-0.346751,-0.967965
1124,11.240000,,,,,,,,,,,,,,
1125,11.250000,,,,,,,,0.077438,0.017861,-0.073272,-0.994141,1.563414,-0.348153,-0.967983
1126,11.260000,,,,,,,,,,,,,,
1127,11.270000,,,,,,,,,,,,,,
1128,11.280000,,,,,,,,,,,,,,
1129,11.290000,,,,,,,,,,,,,,
1130,11.300000,,,,,,,,,,,,,,
1131,11.310000,,,,,,,,0.107311,0.046992,-0.034708,-0.992508,1.556030,-0.357267,-0.968374
1132,11.320000,,,,,,,,,,,,,,
1133,11.330000,,,,,,,,0.111892,0.045036,-0.039540,-0.991912,1.553532,-0.359713,-0.968519
1134,11.340000,,,,,,,,0.082520,0.020021,-0.062255,-0.994442,1.551385,-0.359243,-0.969391
1135,11.350000,,,,,,,,0.078824,0.015628,-0.063279,-0.994756,1.549623,-0.360284,-0.969940
1136,11.360000,,,,,,,,,,,,,,
1137,11.370000,,,,,,,,0.087723,0.027007,-0.076005,-0.992874,1.546416,-0.361001,-0.969649
1138,11.380000,,,,,,,,,,,,,,
1139,11.390000,,,,,,,,,,,,,,
1140,11.400000,,,,,,,,,,,,,,
1141,11.410000,,,,,,,,,,,,,,
1142,11.420000,,,,,,,,,,,,,,
1143,11.430000,,,,,,,,0.114974,0.067730,-0.047019,-0.989941,1.540666,-0.367904,-0.970131
1144,11.440000,,,,,,,,0.106999,0.059198,-0.049479,-0.991261,1.539153,-0.369152,-0.970825
1145,11.450000,,,,,,,,0.076678,0.016330,-0.079721,-0.993730,1.535756,-0.368887,-0.972437
1146,11.460000,,,,,,,,,,,,,,
1147,11.470000,,,,,,,,,,,,,,
1148,11.480000,,,,,,,,,,,,,,
1149,11.490000,,,,,,,,,,,,,,
1150,11.500000,,,,,,,,,,,,,,
1151,11.510000,,,,,,,,,,,,,,
1152,11.520000,,,,,,,,-0.744886,-0.647283,-0.113753,-0.115020,1.529933,-0.376789,-0.973199
1153,11.530000,,,,,,,,,,,,,,
1154,11.540000,,,,,,,,,,,,,,
1155,11.550000,,,,,,,,,,,,,,
1156,11.560000,,,,,,,,,,,,,,
1157,11.570000,,,,,,,,,,,,,,
1158,11.580000,,,,,,,,,,,,,,
1159,11.590000,,,,,,,,,,,,,,
1160,11.600000,,,,,,,,,,,,,,
1161,11.610000,,,,,,,,,,,,,,
1162,11.620000,,,,,,,,,,,,,,
1163,11.630000,,,,,,,,,,,,,,
1164,11.640000,,,,,,,,,,,,,,
1165,11.650000,,,,,,,,,,,,,,
1166,11.660000,,,,,,,,,,,,,,
1167,11.670000,,,,,,,,-0.106830,-0.066264,0.043618,0.991107,1.517511,-0.386830,-0.975056
